time,latitude,longitude,depth,mag,place
2023-12-24T14:02:16.944Z,24.9607,122.747,10.0,4.1,"60 km NNW of Yonakuni, Japan"
2023-12-24T13:27:24.119Z,24.9571,122.6719,10.0,4.5,"63 km NNW of Yonakuni, Japan"
2023-12-24T13:22:12.359Z,24.9169,122.7385,19.226,4.7,"56 km NNW of Yonakuni, Japan"
2023-12-24T13:11:31.176Z,24.9264,122.6937,10.0,4.1,"59 km NNW of Yonakuni, Japan"
2023-12-24T13:07:17.130Z,36.9512,28.9794,10.0,4.1,"22 km N of Göcek, Turkey"
2023-12-24T11:55:30.075Z,42.907,143.1013,117.667,4.4,"8 km W of Obihiro, Japan"
2023-12-24T11:46:29.053Z,32.7236,142.7466,10.0,4.9,"Izu Islands, Japan region"
2023-12-24T10:43:44.155Z,-6.2564,145.7344,113.916,4.3,"14 km WNW of Kainantu, Papua New Guinea"
2023-12-24T08:51:57.825Z,8.4638,126.3708,64.772,4.7,"10 km NNE of Hinatuan, Philippines"
2023-12-24T08:12:26.818Z,6.2639,-82.7088,10.0,4.3,"196 km S of Burica, Panama"
2023-12-24T07:32:30.855Z,-9.8578,155.0433,10.0,4.2,"277 km SW of Gizo, Solomon Islands"
2023-12-24T07:18:23.721Z,-20.099,-173.4565,10.0,4.5,"98 km ESE of Fangale’ounga, Tonga"
2023-12-24T06:22:09.760Z,10.5075,-86.2278,32.832,4.3,"48 km WNW of Tamarindo, Costa Rica"
2023-12-24T06:06:28.305Z,45.6796,26.7352,107.239,4.1,"4 km SE of Nereju Mic, Romania"
2023-12-24T06:00:52.491Z,-7.9232,117.8425,15.846,4.6,"67 km NE of Pototano, Indonesia"
2023-12-24T06:00:00.968Z,-38.0729,-74.0037,13.001,4.4,"60 km SSW of Lebu, Chile"
2023-12-24T05:55:52.197Z,-38.0947,-73.9701,10.0,4.3,"60 km WSW of Cañete, Chile"
2023-12-24T05:28:03.099Z,19.7042,144.8577,10.0,4.2,"Maug Islands region, Northern Mariana Islands"
2023-12-24T04:37:13.985Z,-20.6389,168.8937,10.0,4.2,"128 km SSW of Isangel, Vanuatu"
2023-12-24T04:10:16.399Z,-38.0891,-74.0333,10.0,4.3,"62 km SSW of Lebu, Chile"
2023-12-24T03:32:48.403Z,-38.1075,-73.9764,10.0,5.1,"61 km WSW of Cañete, Chile"
2023-12-24T03:28:39.686Z,-38.0828,-74.2171,20.274,4.4,"72 km SW of Lebu, Chile"
2023-12-24T03:23:43.259Z,-38.0746,-73.8923,16.0,5.8,"53 km SW of Cañete, Chile"
2023-12-24T03:10:28.419Z,20.2147,145.3923,10.0,4.3,"Maug Islands region, Northern Mariana Islands"
2023-12-24T03:02:06.352Z,8.5352,126.5233,51.097,5.1,"27 km NE of Hinatuan, Philippines"
2023-12-24T02:54:39.924Z,-20.4692,168.9527,10.0,4.9,"108 km SSW of Isangel, Vanuatu"
2023-12-24T02:49:00.214Z,-20.5869,169.1052,10.0,4.4,"117 km S of Isangel, Vanuatu"
2023-12-24T02:35:51.461Z,-20.4454,169.0108,10.0,4.9,"103 km SSW of Isangel, Vanuatu"
2023-12-24T02:28:06.868Z,8.1184,126.6391,71.685,4.6,"23 km ESE of Barcelona, Philippines"
2023-12-24T02:27:47.530Z,19.352166666667,-155.32566666667,27.51,4.05,"13 km SW of Volcano, Hawaii"
2023-12-24T02:22:17.209Z,-22.7019,-175.7829,46.342,5.5,"173 km SSW of ‘Ohonua, Tonga"
2023-12-24T02:21:10.923Z,-20.431,-173.3637,10.0,4.3,"124 km ESE of Pangai, Tonga"
2023-12-24T02:20:44.377Z,8.2927,127.0403,57.029,5.3,"68 km ENE of Barcelona, Philippines"
2023-12-24T02:05:54.905Z,-7.1437,104.8131,26.163,4.9,"140 km SW of Labuan, Indonesia"
2023-12-24T02:02:51.931Z,8.5627,126.8172,37.658,4.6,"57 km ENE of Hinatuan, Philippines"
2023-12-24T02:00:32.128Z,-20.4518,169.06,10.0,5.8,"103 km SSW of Isangel, Vanuatu"
2023-12-24T01:59:39.371Z,-20.5072,168.9641,10.0,5.9,"111 km SSW of Isangel, Vanuatu"
2023-12-24T01:12:20.273Z,-15.5178,-174.5249,175.825,4.1,"91 km WNW of Hihifo, Tonga"
2023-12-24T00:10:42.894Z,-21.2035,168.5334,10.0,4.3,"77 km ENE of Tadine, New Caledonia"
2023-12-23T23:47:51.183Z,69.5028,-144.1301,4.0,4.1,"72 km SSW of Kaktovik, Alaska"
2023-12-23T23:44:49.539Z,-20.4101,-173.8524,10.0,5.6,"84 km SE of Pangai, Tonga"
2023-12-23T22:29:30.208Z,18.6553,146.3002,9.916,4.4,"Pagan region, Northern Mariana Islands"
2023-12-23T21:54:30.198Z,6.5565,126.2938,134.173,4.4,"20 km ENE of Nangan, Philippines"
2023-12-23T21:21:16.807Z,22.5969,121.3905,17.741,4.2,"93 km NE of Hengchun, Taiwan"
2023-12-23T21:17:33.793Z,-20.505,169.0546,30.64,4.8,"109 km SSW of Isangel, Vanuatu"
2023-12-23T21:07:50.868Z,22.6197,121.4195,19.191,4.2,"97 km NE of Hengchun, Taiwan"
2023-12-23T20:43:45.970Z,-20.3914,168.9535,10.0,5.2,"100 km SSW of Isangel, Vanuatu"
2023-12-23T20:38:24.003Z,33.2631,141.3365,35.333,4.1,"229 km SSE of Katsuura, Japan"
2023-12-23T19:24:11.935Z,17.1945,59.8471,10.0,4.6,Owen Fracture Zone region
2023-12-23T19:03:27.131Z,21.6695,144.0422,169.146,4.3,Mariana Islands region
2023-12-23T18:48:25.412Z,-28.378,-71.4881,28.33,4.6,"74 km WNW of Vallenar, Chile"
2023-12-23T17:48:05.248Z,51.9532,158.955,41.862,5.8,"115 km SSE of Vilyuchinsk, Russia"
2023-12-23T16:38:34.934Z,8.8625,126.8234,35.0,5.2,"56 km E of Aras-asan, Philippines"
2023-12-23T15:49:37.065Z,-19.8566,169.7248,10.0,4.2,"58 km SE of Isangel, Vanuatu"
2023-12-23T15:31:02.853Z,53.9199,168.8317,23.517,5.0,"Komandorskiye Ostrova, Russia region"
2023-12-23T15:07:44.825Z,1.3767,128.2814,10.0,4.9,"49 km SE of Tobelo, Indonesia"
2023-12-23T14:45:46.134Z,-17.8781,-178.8682,528.159,4.5,"193 km E of Levuka, Fiji"
2023-12-23T14:22:26.625Z,8.1936,126.7418,41.829,5.1,"34 km E of Barcelona, Philippines"
2023-12-23T14:02:42.857Z,-21.1323,-178.3198,502.827,4.4,Fiji region
2023-12-23T12:15:55.639Z,20.247,145.2354,10.0,4.3,"Maug Islands region, Northern Mariana Islands"
2023-12-23T11:48:16.616Z,-4.6342,150.7773,310.231,4.9,"123 km NE of Kimbe, Papua New Guinea"
2023-12-23T11:26:44.447Z,-15.0648,-72.743,72.527,4.5,"5 km W of Puyca, Peru"
2023-12-23T11:18:24.445Z,8.8867,127.2548,10.0,4.3,"103 km E of Aras-asan, Philippines"
2023-12-23T11:10:16.649Z,12.308,143.6649,39.616,4.4,"152 km SW of Merizo Village, Guam"
2023-12-23T10:44:10.221Z,-11.8195,-78.3895,19.965,4.2,"115 km SW of Caleta de Carquín, Peru"
2023-12-23T10:26:19.787Z,-0.6691,99.1213,44.262,4.2,"111 km W of Pariaman, Indonesia"
2023-12-23T10:15:20.807Z,31.3971,139.6523,10.0,4.7,"Izu Islands, Japan region"
2023-12-23T09:56:43.202Z,-5.7757,148.3497,125.154,4.8,"102 km NNE of Finschhafen, Papua New Guinea"
2023-12-23T09:09:16.063Z,0.4641,125.3686,56.326,4.9,"103 km E of Modisi, Indonesia"
2023-12-23T08:37:38.281Z,31.4576,139.7258,10.0,4.6,"Izu Islands, Japan region"
2023-12-23T08:11:48.715Z,34.7746,62.0904,9.734,4.4,"34 km ESE of Qarah Bāgh, Afghanistan"
2023-12-23T06:47:33.883Z,51.2306,-175.3558,21.943,4.0,"113 km SE of Adak, Alaska"
2023-12-23T06:46:54.637Z,31.4453,139.6102,10.355,4.5,"Izu Islands, Japan region"
2023-12-23T06:21:45.879Z,51.2442,-175.3957,42.47,4.1,"110 km SE of Adak, Alaska"
2023-12-23T05:33:40.030Z,-5.5667,147.5887,147.804,4.1,"113 km NNW of Finschhafen, Papua New Guinea"
2023-12-23T05:26:16.804Z,42.2315,45.624,8.363,4.2,"34 km NNW of Q’vareli, Georgia"
2023-12-23T04:27:48.262Z,47.6358,152.5344,111.479,4.2,Kuril Islands
2023-12-23T03:48:37.155Z,-6.357,129.6802,10.0,4.9,Banda Sea
2023-12-23T02:46:54.505Z,-24.1659,-66.7922,196.834,4.2,"48 km W of San Antonio de los Cobres, Argentina"
2023-12-23T02:32:33.655Z,24.2214,122.1953,54.234,4.5,"65 km ENE of Hualien City, Taiwan"
2023-12-23T02:27:22.182Z,38.518,46.722,10.0,4.6,"30 km W of Ahar, Iran"
2023-12-23T01:54:26.989Z,-18.067,-178.295,559.291,4.2,"252 km E of Levuka, Fiji"
2023-12-23T00:50:02.409Z,8.5673,126.1773,88.744,4.1,"6 km WNW of Unidad, Philippines"
2023-12-22T23:09:47.892Z,-6.4724,147.3582,39.409,4.4,"48 km NE of Lae, Papua New Guinea"
2023-12-22T22:57:26.350Z,-15.0577,-173.5664,39.126,5.4,"102 km NNE of Hihifo, Tonga"
2023-12-22T22:29:10.695Z,35.112,141.2852,10.0,4.3,"80 km SSE of Hasaki, Japan"
2023-12-22T22:19:01.237Z,-21.1258,168.632,10.0,4.4,"90 km ENE of Tadine, New Caledonia"
2023-12-22T22:05:02.035Z,47.4815,114.378,10.305,4.7,"66 km S of Choibalsan, Mongolia"
2023-12-22T21:38:46.497Z,-2.448,140.1401,10.0,4.1,"57 km WNW of Abepura, Indonesia"
2023-12-22T21:14:36.404Z,-23.7785,-114.8409,10.0,4.3,Easter Island region
2023-12-22T19:56:36.963Z,-17.7364,-178.5697,567.661,4.3,"226 km E of Levuka, Fiji"
2023-12-22T19:07:09.958Z,8.4298,126.9646,43.686,4.5,"65 km ENE of Barcelona, Philippines"
2023-12-22T19:02:44.842Z,-22.8368,-66.255,245.19,4.2,"58 km WSW of Abra Pampa, Argentina"
2023-12-22T18:30:13.480Z,19.5388,-68.8215,10.0,5.25,"65 km NE of Samaná, Dominican Republic"
2023-12-22T18:05:31.725Z,19.8153,121.4088,31.981,4.4,"91 km SW of Basco, Philippines"
2023-12-22T17:48:53.643Z,32.0746,49.3249,18.048,4.6,"15 km N of Masjed Soleymān, Iran"
2023-12-22T17:43:36.675Z,-4.6068,153.6527,109.659,4.7,"156 km E of Kokopo, Papua New Guinea"
2023-12-22T17:36:32.014Z,-52.0879,27.9516,10.0,6.1,south of Africa
2023-12-22T16:14:50.722Z,20.1759,145.1952,10.0,4.6,"Maug Islands region, Northern Mariana Islands"
2023-12-22T15:19:12.246Z,-17.0004,-172.474,10.0,4.8,"182 km SE of Hihifo, Tonga"
2023-12-22T14:56:44.290Z,-20.8627,169.388,58.741,4.8,"146 km S of Isangel, Vanuatu"
2023-12-22T14:38:10.714Z,-3.3828,129.7436,10.0,4.0,"86 km E of Masohi, Indonesia"
2023-12-22T14:27:10.741Z,-40.4758,173.3489,181.168,4.5,"62 km NE of Takaka, New Zealand"
2023-12-22T13:38:34.341Z,-21.2087,168.6266,10.0,4.5,"86 km ENE of Tadine, New Caledonia"
2023-12-22T12:45:56.503Z,51.2266,-175.3587,33.894,4.0,"114 km SE of Adak, Alaska"
2023-12-22T11:58:24.443Z,-21.1308,168.6336,10.0,4.3,"90 km ENE of Tadine, New Caledonia"
2023-12-22T11:33:59.813Z,2.6388,128.1978,62.909,5.1,"102 km NNE of Tobelo, Indonesia"
2023-12-22T11:31:50.835Z,8.6207,126.5681,59.333,4.4,"36 km SE of Marihatag, Philippines"
2023-12-22T11:28:37.439Z,8.5479,127.1806,10.0,4.9,"92 km ENE of Barcelona, Philippines"
2023-12-22T11:26:03.235Z,51.6646,158.354,63.048,4.7,"129 km E of Ozernovskiy, Russia"
2023-12-22T11:01:52.091Z,8.4842,126.9097,35.0,4.2,"63 km NE of Barcelona, Philippines"
2023-12-22T10:19:46.886Z,33.3385,139.5527,146.337,4.3,"158 km SSE of Shimoda, Japan"
2023-12-22T09:58:10.307Z,-20.1161,66.1153,10.0,4.6,"286 km E of Port Mathurin, Mauritius"
2023-12-22T09:51:07.760Z,-20.1101,66.154,10.0,4.8,"290 km E of Port Mathurin, Mauritius"
2023-12-22T09:37:18.615Z,14.2535,145.2769,107.976,4.5,"87 km SSW of San Jose Village, Northern Mariana Islands"
2023-12-22T09:30:52.877Z,42.0236,142.5991,60.794,4.2,"21 km SW of Urakawa, Japan"
2023-12-22T06:10:46.831Z,37.5527,138.998,168.877,4.0,"6 km ENE of Mitsuke, Japan"
2023-12-22T05:56:37.383Z,-17.9893,-178.5278,588.892,4.4,"228 km E of Levuka, Fiji"
2023-12-22T05:19:51.685Z,51.2993,-175.4306,38.155,4.1,"105 km SE of Adak, Alaska"
2023-12-22T05:12:46.894Z,36.346,27.5437,90.271,4.2,"31 km WNW of Émponas, Greece"
2023-12-22T04:37:17.717Z,-19.6807,-175.8764,234.774,4.5,"160 km W of Pangai, Tonga"
2023-12-22T04:02:02.923Z,-24.0971,-66.7385,188.569,4.1,"44 km WNW of San Antonio de los Cobres, Argentina"
2023-12-22T03:44:33.950Z,-8.7197,105.563,10.0,4.3,"220 km SSW of Pelabuhanratu, Indonesia"
2023-12-22T03:18:44.422Z,-17.8987,-178.6177,570.202,4.4,"219 km E of Levuka, Fiji"
2023-12-22T02:02:09.290Z,24.7008,122.141,10.0,4.5,"39 km E of Yilan, Taiwan"
2023-12-22T01:46:00.210Z,40.1554,142.2311,20.474,4.5,"35 km E of Noda, Japan"
2023-12-22T01:41:54.871Z,-8.6868,105.5688,10.0,4.7,"216 km SSW of Pelabuhanratu, Indonesia"
2023-12-22T01:25:55.185Z,-6.0765,130.6686,147.823,4.2,"236 km WSW of Tual, Indonesia"
2023-12-22T01:11:33.388Z,-55.8924,-27.3298,71.799,4.5,South Sandwich Islands region
2023-12-21T23:10:44.392Z,-2.0431,102.1594,214.656,4.0,"61 km S of Muara Bungo, Indonesia"
2023-12-21T22:40:51.914Z,-7.0716,129.7017,124.113,4.3,"Kepulauan Babar, Indonesia"
2023-12-21T21:38:58.355Z,-21.1554,168.6292,10.0,4.4,"88 km ENE of Tadine, New Caledonia"
2023-12-21T21:20:17.210Z,8.9034,127.1686,10.0,4.2,"94 km E of Aras-asan, Philippines"
2023-12-21T21:11:02.972Z,1.2821,123.142,70.02,4.7,"82 km N of Gorontalo, Indonesia"
2023-12-21T20:45:23.021Z,35.2045,140.9422,13.191,5.0,"50 km E of Ōhara, Japan"
2023-12-21T19:30:59.648Z,8.5716,127.3598,10.0,4.5,"111 km ENE of Barcelona, Philippines"
2023-12-21T19:28:29.635Z,51.227,-175.2319,29.266,4.7,"120 km SE of Adak, Alaska"
2023-12-21T19:09:04.877Z,-30.7428,-71.3788,49.783,4.2,"23 km SW of Ovalle, Chile"
2023-12-21T19:06:00.691Z,-26.7619,-176.4774,10.0,4.5,south of the Fiji Islands
2023-12-21T18:36:32.855Z,35.2448,141.1349,29.059,4.3,"60 km SSE of Hasaki, Japan"
2023-12-21T18:24:33.559Z,36.3343,36.1845,10.0,4.2,"1 km NNW of Anayazı, Turkey"
2023-12-21T17:35:11.769Z,-55.2429,-128.8689,10.0,4.5,Pacific-Antarctic Ridge
2023-12-21T17:25:55.853Z,8.892,127.0558,10.0,4.6,"81 km E of Aras-asan, Philippines"
2023-12-21T17:03:43.930Z,51.2308,-175.2498,18.123,4.6,"119 km SE of Adak, Alaska"
2023-12-21T17:02:54.244Z,13.1324,-89.2326,55.813,4.4,"40 km SSE of La Libertad, El Salvador"
2023-12-21T16:21:52.033Z,-21.8997,-70.1585,61.708,5.6,"21 km N of Tocopilla, Chile"
2023-12-21T16:11:56.366Z,35.1443,141.1149,20.992,4.8,"66 km E of Ōhara, Japan"
2023-12-21T16:01:14.007Z,47.9901,144.9136,477.917,4.0,"173 km ESE of Makarov, Russia"
2023-12-21T15:40:47.636Z,13.6077,122.307,41.368,4.6,"2 km NW of Catanauan, Philippines"
2023-12-21T15:40:26.536Z,49.3508,153.1623,177.443,4.2,"258 km SW of Severo-Kuril’sk, Russia"
2023-12-21T15:03:38.036Z,54.0747,-163.7246,38.114,4.0,"89 km SSW of False Pass, Alaska"
2023-12-21T15:02:38.619Z,35.1595,140.8563,27.274,4.8,"43 km ESE of Ōhara, Japan"
2023-12-21T14:55:56.291Z,51.2097,-175.3313,20.0,6.1,"116 km SE of Adak, Alaska"
2023-12-21T14:17:23.770Z,35.1364,141.1433,10.0,4.6,"69 km E of Ōhara, Japan"
2023-12-21T14:04:11.571Z,35.2431,141.0136,10.0,5.2,"56 km E of Ōhara, Japan"
2023-12-21T14:03:33.305Z,35.0969,141.3057,10.0,4.5,"82 km SSE of Hasaki, Japan"
2023-12-21T11:36:08.821Z,-8.5023,-74.5606,13.881,5.0,"11 km SSW of San Fernando, Peru"
2023-12-21T11:29:51.481Z,35.1413,141.1851,28.061,4.7,"73 km SSE of Hasaki, Japan"
2023-12-21T10:33:23.222Z,-20.9444,-66.718,220.203,4.3,"51 km W of Atocha, Bolivia"
2023-12-21T09:06:32.114Z,8.5832,127.4205,10.0,4.6,"118 km ENE of Barcelona, Philippines"
2023-12-21T08:49:41.995Z,2.6678,128.5186,233.382,4.2,"118 km NNE of Tobelo, Indonesia"
2023-12-21T08:20:52.904Z,27.4593,53.5162,10.0,4.3,"63 km E of Mohr, Iran"
2023-12-21T07:16:27.502Z,-49.2033,-10.2501,10.0,4.3,southwestern Atlantic Ocean
2023-12-21T04:18:35.830Z,-8.5694,130.5044,10.0,4.2,"Pulau Pulau Tanimbar, Indonesia"
2023-12-21T02:49:48.148Z,-9.7555,122.7458,100.832,4.2,"105 km WNW of Kupang, Indonesia"
2023-12-21T02:33:20.170Z,-20.8639,-68.8837,116.007,4.1,"76 km WNW of Ollagüe, Chile"
2023-12-21T02:25:20.699Z,-24.9295,179.421,535.747,4.3,south of the Fiji Islands
2023-12-21T02:21:17.804Z,8.114,126.3279,92.947,4.1,"11 km S of Bislig, Philippines"
2023-12-21T01:17:56.902Z,8.3519,127.1483,10.0,4.5,"81 km ENE of Barcelona, Philippines"
2023-12-21T00:44:34.770Z,-5.5718,146.1029,62.45,4.3,"52 km SE of Madang, Papua New Guinea"
2023-12-21T00:39:51.317Z,-0.105,127.7802,9.637,4.3,"66 km NNE of Labuha, Indonesia"
2023-12-21T00:14:12.474Z,-11.5114,161.8651,10.0,4.4,"117 km S of Kirakira, Solomon Islands"
2023-12-20T23:05:30.669Z,-31.5467,-179.0344,100.578,4.4,Kermadec Islands region
2023-12-20T22:37:00.203Z,12.5807,-88.1912,61.838,4.6,"69 km SSW of Intipucá, El Salvador"
2023-12-20T22:12:55.054Z,47.8709,146.9323,444.772,4.0,northwest of the Kuril Islands
2023-12-20T20:44:02.719Z,-0.6899,127.0738,54.434,4.6,"45 km W of Labuha, Indonesia"
2023-12-20T20:31:33.167Z,-23.0537,-179.4655,564.889,4.2,south of the Fiji Islands
2023-12-20T20:26:09.240Z,-56.6114,-143.6126,10.0,4.6,Pacific-Antarctic Ridge
2023-12-20T20:02:13.697Z,35.7865,102.8092,10.0,4.6,"41 km WNW of Linxia Chengguanzhen, China"
2023-12-20T18:35:42.069Z,-10.6504,117.2683,18.136,4.1,"215 km SSE of Taliwang, Indonesia"
2023-12-20T17:36:47.135Z,-8.5579,130.5339,10.0,4.3,"Pulau Pulau Tanimbar, Indonesia"
2023-12-20T17:31:32.771Z,38.521,142.1695,38.103,4.3,"63 km E of Onagawa Chō, Japan"
2023-12-20T15:59:50.160Z,-0.0928,123.0929,141.084,4.5,"69 km S of Gorontalo, Indonesia"
2023-12-20T15:08:25.627Z,-20.2662,-68.8221,104.064,4.2,"87 km E of La Tirana, Chile"
2023-12-20T13:16:01.298Z,31.1236,140.5805,64.703,4.5,"Izu Islands, Japan region"
2023-12-20T13:02:21.464Z,20.3277,145.5119,10.0,4.3,"Maug Islands region, Northern Mariana Islands"
2023-12-20T12:39:49.670Z,-21.4324,-68.621,113.044,4.6,"44 km WSW of Ollagüe, Chile"
2023-12-20T12:11:21.484Z,-15.8585,-72.5207,93.0,6.2,"11 km E of Iray, Peru"
2023-12-20T12:09:13.884Z,-56.153,-27.7345,109.596,5.6,South Sandwich Islands region
2023-12-20T11:59:22.217Z,-59.0191,-25.7471,51.398,4.9,South Sandwich Islands region
2023-12-20T10:48:52.363Z,0.2783,120.4221,75.66,4.0,"144 km NNE of Palu, Indonesia"
2023-12-20T10:39:32.528Z,-14.0918,-72.7814,88.993,4.5,"12 km WSW of Curpahuasi, Peru"
2023-12-20T10:37:44.878Z,-8.8712,106.0499,10.0,4.4,"215 km SSW of Pelabuhanratu, Indonesia"
2023-12-20T09:57:15.097Z,-58.2029,-24.7931,20.027,4.7,South Sandwich Islands region
2023-12-20T08:59:35.658Z,-24.0352,-66.6992,206.192,4.2,"43 km WNW of San Antonio de los Cobres, Argentina"
2023-12-20T06:59:49.428Z,-8.359,158.3872,160.23,4.2,"134 km W of Buala, Solomon Islands"
2023-12-20T06:56:08.275Z,8.5636,127.3899,10.0,4.7,"114 km ENE of Barcelona, Philippines"
2023-12-20T06:42:50.029Z,6.0799,94.9014,9.682,4.3,"50 km WNW of Sabang, Indonesia"
2023-12-20T05:14:42.407Z,8.6648,127.3096,10.0,4.5,"111 km ENE of Barcelona, Philippines"
2023-12-20T03:58:35.093Z,-20.4413,-69.2172,102.148,4.3,"47 km ESE of La Tirana, Chile"
2023-12-20T03:22:53.350Z,18.8104,146.9772,35.0,4.7,"Pagan region, Northern Mariana Islands"
2023-12-20T02:24:19.537Z,20.2463,145.3398,10.0,4.2,"Maug Islands region, Northern Mariana Islands"
2023-12-20T02:04:52.778Z,51.2492,-178.1345,45.929,4.5,"125 km SW of Adak, Alaska"
2023-12-20T01:54:11.019Z,51.0643,-178.074,24.114,4.7,"134 km SW of Adak, Alaska"
2023-12-20T01:45:01.277Z,8.6381,126.9927,10.0,4.2,"78 km ENE of Hinatuan, Philippines"
2023-12-20T01:38:09.439Z,20.2194,145.3678,10.0,4.6,"Maug Islands region, Northern Mariana Islands"
2023-12-20T01:14:46.559Z,-23.16,-179.7137,554.758,4.3,south of the Fiji Islands
2023-12-20T01:06:00.330Z,19.8262,145.3954,10.0,4.5,"Maug Islands region, Northern Mariana Islands"
2023-12-20T01:00:25.408Z,-21.9057,-179.3511,588.388,4.8,Fiji region
2023-12-19T23:35:40.304Z,3.2291,126.9565,50.145,4.5,"203 km NW of Tobelo, Indonesia"
2023-12-19T23:21:56.977Z,52.1971,-178.2957,221.301,4.0,"119 km WNW of Adak, Alaska"
2023-12-19T22:45:45.140Z,-5.5657,150.2597,141.981,4.4,"13 km E of Kimbe, Papua New Guinea"
2023-12-19T22:36:03.417Z,2.7011,128.2749,173.775,5.2,"111 km NNE of Tobelo, Indonesia"
2023-12-19T20:44:23.330Z,-19.0006,-69.6183,105.844,4.1,"40 km NNW of Camiña, Chile"
2023-12-19T19:47:40.657Z,-6.9474,155.3759,45.557,5.0,"70 km S of Panguna, Papua New Guinea"
2023-12-19T19:42:49.454Z,-7.6031,128.4868,94.244,4.3,"192 km ENE of Lospalos, Timor Leste"
2023-12-19T16:09:15.928Z,3.1737,127.395,34.644,4.4,"173 km NNW of Tobelo, Indonesia"
2023-12-19T16:06:33.112Z,-18.0786,-178.1381,576.008,4.0,"269 km E of Levuka, Fiji"
2023-12-19T15:30:57.075Z,-21.4641,-177.0881,249.681,4.7,"188 km W of Houma, Tonga"
2023-12-19T15:23:44.927Z,-7.815,122.8602,266.37,4.2,"114 km NE of Maumere, Indonesia"
2023-12-19T14:24:33.090Z,-17.9175,-175.1613,219.249,4.2,"148 km WNW of Neiafu, Tonga"
2023-12-19T14:04:12.124Z,24.1996,125.9389,10.0,4.5,"91 km SE of Miyakojima, Japan"
2023-12-19T13:49:48.203Z,28.3097,104.8521,10.0,4.4,"19 km W of Bowangshan, China"
2023-12-19T12:48:38.069Z,-0.9024,126.79,10.0,4.5,"82 km WSW of Labuha, Indonesia"
2023-12-19T12:41:38.916Z,-19.1741,-66.9934,245.829,4.2,"38 km SW of Challapata, Bolivia"
2023-12-19T12:21:16.156Z,3.3197,126.9701,79.322,4.2,"210 km NNW of Tobelo, Indonesia"
2023-12-19T12:14:23.981Z,18.111,95.9762,10.0,4.5,"43 km NNE of Letpandan, Myanmar"
2023-12-19T11:56:17.228Z,15.5518,146.6131,46.677,4.6,"99 km ENE of Saipan, Northern Mariana Islands"
2023-12-19T11:53:51.493Z,-22.7264,169.8416,10.0,5.1,"240 km ESE of Tadine, New Caledonia"
2023-12-19T08:37:41.284Z,8.6703,127.2214,10.0,4.3,"102 km E of Marihatag, Philippines"
2023-12-19T08:14:14.444Z,8.3958,126.7399,43.076,4.9,"42 km NE of Barcelona, Philippines"
2023-12-19T07:35:28.237Z,14.8848,-93.1961,51.792,4.2,"62 km WSW of El Arenal, Mexico"
2023-12-19T07:16:15.126Z,8.2814,126.4332,10.0,4.9,"10 km E of Tidman, Philippines"
2023-12-19T07:01:27.746Z,25.1513,122.2488,184.352,4.4,"41 km E of Jiufen, Taiwan"
2023-12-19T06:57:01.804Z,-6.9607,155.3316,40.222,5.1,"73 km SSW of Panguna, Papua New Guinea"
2023-12-19T06:51:13.487Z,9.2499,125.8414,10.0,4.8,"11 km WSW of Parang, Philippines"
2023-12-19T06:40:02.020Z,19.7011,-64.4923,36.0,4.01,"154 km NNE of Cruz Bay, U.S. Virgin Islands"
2023-12-19T04:02:42.409Z,51.9735,177.8706,127.16,4.4,"Rat Islands, Aleutian Islands, Alaska"
2023-12-19T03:47:13.042Z,20.0623,145.2569,10.0,4.3,"Maug Islands region, Northern Mariana Islands"
2023-12-19T03:43:22.060Z,20.0816,145.3771,10.0,4.6,"Maug Islands region, Northern Mariana Islands"
2023-12-19T02:43:10.705Z,-7.2501,119.1459,591.214,4.9,"141 km NNE of Bima, Indonesia"
2023-12-19T02:42:29.271Z,-22.7837,172.3996,10.0,5.3,southeast of the Loyalty Islands
2023-12-19T01:59:13.620Z,50.4366,90.9293,10.0,4.3,"35 km E of Mugur-Aksy, Russia"
2023-12-19T01:46:21.061Z,39.9543,77.8492,10.0,5.2,"104 km W of Tumxuk, China"
2023-12-19T00:35:53.355Z,9.6825,-84.0692,10.0,4.0,"5 km WNW of San Marcos, Costa Rica"
2023-12-18T23:59:37.199Z,6.2812,95.0067,10.026,4.1,"55 km NW of Sabang, Indonesia"
2023-12-18T23:43:13.481Z,22.8195,94.5073,87.022,4.1,"85 km E of Falam, Myanmar"
2023-12-18T23:25:14.467Z,64.0461,-22.1765,10.0,4.1,"9 km SW of Álftanes, Iceland"
2023-12-18T22:20:45.046Z,5.9749,94.8546,9.334,4.5,"51 km W of Sabang, Indonesia"
2023-12-18T20:24:06.474Z,-24.9971,179.8245,515.63,4.4,south of the Fiji Islands
2023-12-18T17:38:08.451Z,-41.2818,-90.5834,10.0,4.6,southeast of Easter Island
2023-12-18T16:59:39.332Z,35.7405,102.8306,10.0,4.5,"37 km WNW of Linxia Chengguanzhen, China"
2023-12-18T16:56:52.025Z,35.753,102.8633,10.0,4.2,"35 km WNW of Linxia Chengguanzhen, China"
2023-12-18T16:43:11.583Z,35.6746,102.8323,10.0,4.5,"32 km NNW of Qu’ao, China"
2023-12-18T16:36:18.488Z,35.7452,102.8142,10.0,4.6,"38 km WNW of Linxia Chengguanzhen, China"
2023-12-18T16:28:01.843Z,8.6814,126.3387,81.638,4.4,"14 km SSE of Marihatag, Philippines"
